DeviceTag: Xsens DOT1,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-15 11:41:08.629,© Movella Technologies B.V. 2005-2023
9476519,0.8852,-0.0030,0.0105,0.4650,0.0275,-0.0506,0.3052,0
9476852,0.8851,-0.0030,0.0106,0.4653,0.0016,-0.0571,0.3238,0
9477019,0.8850,-0.0030,0.0106,0.4655,0.0095,-0.0606,0.3066,0
9477185,0.8849,-0.0030,0.0106,0.4656,-0.0025,-0.0445,0.3058,0
9477352,0.8848,-0.0030,0.0106,0.4658,0.0083,-0.0541,0.2981,0
9477519,0.8848,-0.0030,0.0106,0.4659,0.0291,-0.0599,0.3027,0
9477685,0.8847,-0.0030,0.0106,0.4661,0.0138,-0.0372,0.3195,0
9477852,0.8846,-0.0030,0.0106,0.4662,0.0143,-0.0371,0.3145,0
9478019,0.8845,-0.0030,0.0106,0.4664,0.0106,-0.0554,0.3025,0
9478352,0.8843,-0.0031,0.0106,0.4667,0.0120,-0.0523,0.3006,0
9478519,0.8843,-0.0030,0.0106,0.4669,0.0344,-0.0633,0.3090,0
9478685,0.8842,-0.0030,0.0106,0.4670,0.0237,-0.0429,0.3036,0
9478852,0.8841,-0.0030,0.0106,0.4671,0.0070,-0.0541,0.2975,0
9479019,0.8841,-0.0030,0.0106,0.4672,0.0088,-0.0750,0.3156,0
9479186,0.8840,-0.0030,0.0106,0.4674,0.0038,-0.0692,0.3276,0
9479352,0.8839,-0.0030,0.0106,0.4675,0.0085,-0.0325,0.2729,0
9479519,0.8838,-0.0030,0.0106,0.4677,0.0068,-0.0377,0.3129,0
9479686,0.8837,-0.0030,0.0106,0.4678,0.0068,-0.0608,0.2937,0
9479852,0.8837,-0.0030,0.0106,0.4680,0.0169,-0.0499,0.3077,0
9480019,0.8836,-0.0030,0.0106,0.4681,0.0082,-0.0495,0.3035,0
9480186,0.8835,-0.0030,0.0106,0.4683,0.0117,-0.0487,0.3034,0
9480352,0.8834,-0.0030,0.0106,0.4684,0.0196,-0.0494,0.3064,0
9480519,0.8833,-0.0030,0.0106,0.4686,0.0230,-0.0551,0.3038,0
9480686,0.8833,-0.0030,0.0106,0.4688,0.0096,-0.0542,0.2869,0
9481019,0.8831,-0.0030,0.0106,0.4691,0.0114,-0.0671,0.3068,0
9481186,0.8830,-0.0030,0.0106,0.4692,0.0094,-0.0631,0.3059,0
9481352,0.8829,-0.0030,0.0106,0.4694,0.0046,-0.0672,0.2857,0
9481519,0.8828,-0.0030,0.0106,0.4696,0.0238,-0.0424,0.2909,0
9481686,0.8827,-0.0030,0.0106,0.4698,0.0165,-0.0365,0.3089,0
9481852,0.8826,-0.0030,0.0106,0.4700,0.0028,-0.0484,0.3029,0
9482019,0.8825,-0.0030,0.0106,0.4702,0.0116,-0.0642,0.3117,0
9482186,0.8824,-0.0030,0.0106,0.4704,0.0089,-0.0625,0.3060,0
9482352,0.8823,-0.0030,0.0106,0.4705,0.0283,-0.0362,0.3128,0
9482519,0.8822,-0.0030,0.0106,0.4707,0.0207,-0.0279,0.2935,0
9482686,0.8822,-0.0030,0.0106,0.4708,0.0108,-0.0481,0.2824,0
9482852,0.8821,-0.0030,0.0106,0.4710,0.0171,-0.0777,0.3072,0
9483352,0.8818,-0.0030,0.0106,0.4714,0.0181,-0.0407,0.2887,0
9483519,0.8818,-0.0030,0.0106,0.4715,0.0423,-0.0586,0.3046,0
9483686,0.8817,-0.0030,0.0106,0.4717,0.0142,-0.0628,0.3096,0
9484019,0.8816,-0.0030,0.0106,0.4719,-0.0013,-0.0355,0.3205,0
9484186,0.8815,-0.0030,0.0106,0.4721,0.0185,-0.0516,0.2941,0
9484352,0.8814,-0.0030,0.0106,0.4722,0.0147,-0.0532,0.2852,0
9484519,0.8813,-0.0031,0.0106,0.4724,0.0096,-0.0472,0.3128,0
9484686,0.8812,-0.0030,0.0106,0.4725,0.0311,-0.0445,0.3110,0
9484852,0.8812,-0.0031,0.0106,0.4727,0.0103,-0.0560,0.2926,0
9485019,0.8811,-0.0031,0.0106,0.4728,-0.0014,-0.0629,0.2990,0
9485186,0.8810,-0.0031,0.0106,0.4730,0.0244,-0.0394,0.2973,0
9485519,0.8808,-0.0031,0.0106,0.4733,0.0033,-0.0503,0.3054,0
9485686,0.8808,-0.0031,0.0106,0.4734,0.0139,-0.0465,0.3216,0
9485852,0.8807,-0.0031,0.0106,0.4736,0.0209,-0.0474,0.2847,0
9486019,0.8806,-0.0031,0.0106,0.4738,0.0020,-0.0363,0.3123,0
9486186,0.8805,-0.0031,0.0106,0.4739,0.0009,-0.0411,0.2994,0
9486352,0.8804,-0.0031,0.0106,0.4741,0.0184,-0.0540,0.2984,0
9486686,0.8802,-0.0031,0.0106,0.4744,0.0170,-0.0492,0.2998,0
9486852,0.8802,-0.0031,0.0106,0.4745,0.0107,-0.0509,0.2996,0
9487019,0.8801,-0.0031,0.0106,0.4747,0.0235,-0.0615,0.2975,0
9487519,0.8798,-0.0031,0.0105,0.4752,0.0073,-0.0499,0.2974,0
9487686,0.8797,-0.0031,0.0105,0.4754,0.0151,-0.0676,0.3129,0
9487852,0.8796,-0.0031,0.0105,0.4755,0.0237,-0.0631,0.3196,0
9488186,0.8795,-0.0031,0.0105,0.4758,0.0138,-0.0524,0.3042,0
9488352,0.8794,-0.0031,0.0105,0.4760,0.0206,-0.0435,0.3077,0
9488519,0.8793,-0.0031,0.0105,0.4761,0.0182,-0.0553,0.2894,0
9488852,0.8792,-0.0031,0.0105,0.4764,0.0077,-0.0557,0.3134,0
9489019,0.8791,-0.0031,0.0105,0.4765,0.0100,-0.0285,0.2871,0
9489186,0.8790,-0.0031,0.0105,0.4767,0.0118,-0.0621,0.2947,0
9490019,0.8786,-0.0031,0.0105,0.4775,0.0117,-0.0462,0.2983,0
9490186,0.8785,-0.0031,0.0105,0.4776,0.0210,-0.0582,0.2976,0
9490352,0.8784,-0.0031,0.0105,0.4778,0.0131,-0.0589,0.3106,0
9490852,0.8782,-0.0031,0.0105,0.4783,0.0016,-0.0714,0.2966,0
9491019,0.8781,-0.0031,0.0105,0.4784,0.0190,-0.0531,0.2944,0
9491186,0.8780,-0.0031,0.0105,0.4786,0.0162,-0.0293,0.3119,0
9491352,0.8779,-0.0031,0.0105,0.4787,0.0198,-0.0379,0.3044,0
9491519,0.8778,-0.0031,0.0105,0.4789,0.0027,-0.0629,0.3026,0
9491686,0.8777,-0.0031,0.0105,0.4790,0.0230,-0.0670,0.2736,0
9492352,0.8774,-0.0032,0.0105,0.4796,0.0256,-0.0502,0.3217,0
9492519,0.8773,-0.0032,0.0105,0.4798,0.0215,-0.0447,0.3074,0
9492686,0.8772,-0.0032,0.0105,0.4799,0.0193,-0.0444,0.2870,0
9493019,0.8771,-0.0032,0.0105,0.4803,0.0122,-0.0480,0.2967,0
9493186,0.8770,-0.0032,0.0105,0.4804,0.0206,-0.0604,0.2996,0
9493352,0.8769,-0.0032,0.0105,0.4806,0.0218,-0.0427,0.2765,0
9493519,0.8767,-0.0032,0.0105,0.4808,0.0231,-0.0620,0.2969,0
9493686,0.8767,-0.0032,0.0105,0.4810,0.0179,-0.0595,0.3168,0
9493852,0.8766,-0.0031,0.0105,0.4811,0.0014,-0.0561,0.2723,0
9494019,0.8765,-0.0031,0.0105,0.4813,0.0234,-0.0447,0.2935,0
9494186,0.8764,-0.0031,0.0105,0.4814,0.0378,-0.0454,0.3387,0
9494352,0.8763,-0.0031,0.0105,0.4816,0.0196,-0.0522,0.2736,0
9494519,0.8763,-0.0032,0.0105,0.4817,0.0153,-0.0589,0.2937,0
9494686,0.8762,-0.0031,0.0105,0.4819,0.0180,-0.0773,0.3152,0
9494852,0.8761,-0.0031,0.0105,0.4820,0.0068,-0.0430,0.3163,0
9495019,0.8760,-0.0031,0.0105,0.4822,0.0128,-0.0389,0.2848,0
9495186,0.8759,-0.0032,0.0105,0.4824,0.0313,-0.0506,0.3218,0
9495352,0.8758,-0.0032,0.0105,0.4825,0.0351,-0.0513,0.2950,0
9495519,0.8757,-0.0032,0.0105,0.4827,0.0138,-0.0479,0.2982,0
9495686,0.8756,-0.0032,0.0105,0.4828,0.0055,-0.0544,0.3124,0
9495853,0.8755,-0.0032,0.0105,0.4830,0.0004,-0.0523,0.3080,0
9496019,0.8755,-0.0032,0.0105,0.4832,0.0295,-0.0532,0.2819,0
9496186,0.8754,-0.0032,0.0105,0.4833,0.0274,-0.0436,0.2934,0
9496353,0.8753,-0.0032,0.0105,0.4835,0.0227,-0.0509,0.3140,0
9496686,0.8751,-0.0032,0.0105,0.4838,0.0027,-0.0564,0.3180,0
9496853,0.8750,-0.0032,0.0105,0.4840,0.0134,-0.0721,0.2828,0
9497019,0.8749,-0.0032,0.0105,0.4841,0.0185,-0.0687,0.2910,0
9497186,0.8748,-0.0032,0.0105,0.4843,0.0309,-0.0422,0.3097,0
9497353,0.8748,-0.0032,0.0105,0.4844,0.0288,-0.0407,0.3076,0
9497519,0.8747,-0.0032,0.0105,0.4846,0.0219,-0.0436,0.2834,0
9497686,0.8746,-0.0032,0.0105,0.4848,-0.0002,-0.0532,0.3174,0
9497853,0.8745,-0.0032,0.0105,0.4849,0.0118,-0.0553,0.3226,0
9498019,0.8744,-0.0032,0.0105,0.4851,0.0171,-0.0456,0.3019,0
9498186,0.8743,-0.0032,0.0105,0.4853,0.0281,-0.0331,0.3274,0
9498353,0.8742,-0.0032,0.0105,0.4854,0.0286,-0.0453,0.3062,0
9498519,0.8741,-0.0032,0.0105,0.4856,0.0135,-0.0588,0.2868,0
9498686,0.8741,-0.0032,0.0105,0.4857,0.0104,-0.0665,0.3067,0
9498853,0.8740,-0.0032,0.0105,0.4859,0.0080,-0.0387,0.3070,0
9499019,0.8739,-0.0032,0.0105,0.4860,0.0219,-0.0535,0.3242,0
9499519,0.8736,-0.0032,0.0105,0.4865,0.0189,-0.0636,0.3092,0
9499686,0.8736,-0.0032,0.0105,0.4866,0.0079,-0.0592,0.3221,0
9499853,0.8735,-0.0032,0.0105,0.4868,0.0040,-0.0536,0.2691,0
9500186,0.8733,-0.0032,0.0105,0.4871,0.0242,-0.0525,0.3266,0
9500353,0.8732,-0.0032,0.0105,0.4872,0.0262,-0.0578,0.3031,0
9500519,0.8731,-0.0032,0.0105,0.4874,0.0060,-0.0683,0.3141,0
9500853,0.8729,-0.0032,0.0105,0.4877,0.0121,-0.0414,0.2913,0
9501019,0.8728,-0.0032,0.0105,0.4879,0.0200,-0.0521,0.2852,0
9501186,0.8728,-0.0032,0.0105,0.4880,0.0184,-0.0485,0.3068,0
9501353,0.8727,-0.0032,0.0105,0.4882,0.0227,-0.0518,0.2963,0
9501519,0.8726,-0.0032,0.0105,0.4883,-0.0051,-0.0521,0.2915,0
9501686,0.8725,-0.0033,0.0105,0.4885,-0.0022,-0.0568,0.3066,0
9501853,0.8724,-0.0033,0.0105,0.4886,0.0004,-0.0545,0.3016,0
9502019,0.8723,-0.0033,0.0105,0.4888,0.0128,-0.0560,0.2938,0
9502186,0.8722,-0.0033,0.0105,0.4890,0.0194,-0.0502,0.2940,0
9502353,0.8722,-0.0033,0.0105,0.4891,0.0339,-0.0420,0.2924,0
9502519,0.8721,-0.0033,0.0105,0.4892,0.0231,-0.0541,0.2941,0
9502686,0.8720,-0.0033,0.0104,0.4894,0.0105,-0.0556,0.3134,0
9502853,0.8719,-0.0033,0.0104,0.4896,0.0153,-0.0483,0.2943,0
9503019,0.8718,-0.0033,0.0104,0.4897,0.0074,-0.0365,0.3165,0
9503186,0.8717,-0.0033,0.0104,0.4899,0.0157,-0.0470,0.3065,0
9503353,0.8716,-0.0033,0.0104,0.4901,0.0182,-0.0582,0.3085,0
9503519,0.8715,-0.0033,0.0104,0.4902,0.0106,-0.0631,0.2914,0
9503686,0.8714,-0.0033,0.0104,0.4904,0.0121,-0.0524,0.2986,0
9503853,0.8714,-0.0033,0.0104,0.4905,0.0173,-0.0493,0.2899,0
9504019,0.8713,-0.0033,0.0104,0.4907,0.0189,-0.0521,0.3059,0
9504186,0.8712,-0.0033,0.0104,0.4909,0.0143,-0.0551,0.2964,0
9505019,0.8708,-0.0033,0.0104,0.4916,0.0238,-0.0531,0.2958,0
9505186,0.8707,-0.0033,0.0104,0.4917,0.0338,-0.0434,0.3069,0
9505353,0.8706,-0.0033,0.0104,0.4919,0.0125,-0.0501,0.2763,0
9505519,0.8705,-0.0033,0.0104,0.4921,0.0083,-0.0491,0.3087,0
9505686,0.8704,-0.0033,0.0104,0.4922,0.0183,-0.0615,0.2889,0
9505853,0.8703,-0.0033,0.0104,0.4923,0.0181,-0.0432,0.2912,0
9506019,0.8702,-0.0034,0.0104,0.4925,0.0192,-0.0350,0.2880,0
9506186,0.8701,-0.0034,0.0104,0.4927,0.0220,-0.0541,0.3052,0
9506519,0.8700,-0.0034,0.0104,0.4930,0.0168,-0.0577,0.3022,0
9506686,0.8699,-0.0034,0.0104,0.4931,0.0107,-0.0391,0.3236,0
9506853,0.8698,-0.0034,0.0104,0.4933,0.0029,-0.0455,0.2535,0
9507019,0.8697,-0.0034,0.0104,0.4934,0.0194,-0.0398,0.2967,0
9507186,0.8696,-0.0034,0.0104,0.4936,0.0059,-0.0619,0.3269,0
9507353,0.8695,-0.0034,0.0104,0.4938,0.0146,-0.0556,0.2885,0
9507519,0.8695,-0.0034,0.0104,0.4939,-0.0043,-0.0569,0.3043,0
9507686,0.8694,-0.0034,0.0104,0.4940,0.0131,-0.0431,0.3058,0
9507853,0.8693,-0.0034,0.0104,0.4942,0.0238,-0.0444,0.2650,0
9508019,0.8692,-0.0034,0.0104,0.4943,0.0096,-0.0496,0.2958,0
9508186,0.8691,-0.0034,0.0104,0.4945,0.0133,-0.0461,0.3036,0
9508353,0.8690,-0.0034,0.0104,0.4946,0.0121,-0.0474,0.3106,0
9508519,0.8690,-0.0034,0.0104,0.4948,0.0090,-0.0423,0.3121,0
9508686,0.8689,-0.0034,0.0104,0.4949,0.0183,-0.0560,0.3065,0
9508853,0.8688,-0.0034,0.0104,0.4951,0.0280,-0.0441,0.2677,0
9509519,0.8684,-0.0035,0.0104,0.4957,0.0125,-0.0514,0.3195,0
9509686,0.8683,-0.0035,0.0104,0.4959,0.0135,-0.0474,0.3007,0
9509853,0.8682,-0.0035,0.0104,0.4960,0.0228,-0.0356,0.3098,0
9510186,0.8680,-0.0035,0.0104,0.4964,0.0084,-0.0614,0.3015,0
9510353,0.8680,-0.0035,0.0104,0.4965,0.0116,-0.0576,0.2857,0
9510519,0.8679,-0.0035,0.0104,0.4967,0.0186,-0.0401,0.2912,0
9510686,0.8678,-0.0035,0.0104,0.4968,0.0150,-0.0300,0.3138,0
9510853,0.8677,-0.0035,0.0104,0.4970,0.0335,-0.0338,0.2929,0
9511686,0.8673,-0.0035,0.0104,0.4977,0.0105,-0.0482,0.3018,0
9511853,0.8672,-0.0035,0.0104,0.4979,0.0160,-0.0565,0.2972,0
9512019,0.8671,-0.0035,0.0104,0.4980,0.0241,-0.0511,0.3034,0
9512186,0.8670,-0.0035,0.0104,0.4982,0.0183,-0.0532,0.3198,0
9512353,0.8669,-0.0036,0.0104,0.4983,-0.0001,-0.0528,0.2874,0
9512520,0.8668,-0.0036,0.0104,0.4985,0.0153,-0.0491,0.3269,0
9512853,0.8666,-0.0036,0.0104,0.4988,0.0189,-0.0494,0.2727,0
9513020,0.8665,-0.0035,0.0104,0.4990,0.0158,-0.0467,0.3033,0
9513186,0.8664,-0.0036,0.0104,0.4991,0.0158,-0.0288,0.3130,0
9513686,0.8662,-0.0036,0.0104,0.4997,0.0080,-0.0365,0.3125,0
9513853,0.8661,-0.0036,0.0104,0.4998,0.0187,-0.0316,0.3079,0
9514020,0.8660,-0.0036,0.0104,0.5000,0.0248,-0.0547,0.2936,0
9514353,0.8658,-0.0036,0.0104,0.5003,0.0219,-0.0302,0.2921,0
9514520,0.8657,-0.0035,0.0104,0.5004,0.0028,-0.0592,0.2967,0
9514853,0.8655,-0.0036,0.0104,0.5008,0.0183,-0.0365,0.2915,0
9515020,0.8654,-0.0036,0.0104,0.5009,0.0371,-0.0427,0.2795,0
9515186,0.8653,-0.0036,0.0104,0.5011,0.0187,-0.0585,0.3400,0
9515853,0.8650,-0.0036,0.0104,0.5017,0.0156,-0.0418,0.3070,0
9516353,0.8647,-0.0036,0.0104,0.5022,-0.0004,-0.0276,0.3355,0
9516520,0.8646,-0.0036,0.0104,0.5023,-0.0011,-0.0552,0.2947,0
9517020,0.8643,-0.0036,0.0104,0.5028,0.0201,-0.0393,0.3060,0
9517186,0.8643,-0.0036,0.0104,0.5029,0.0233,-0.0425,0.2926,0
9517353,0.8642,-0.0036,0.0104,0.5031,0.0040,-0.0572,0.3123,0
9517853,0.8639,-0.0036,0.0104,0.5036,0.0133,-0.0515,0.2922,0
9518020,0.8638,-0.0036,0.0103,0.5037,0.0025,-0.0435,0.3009,0
9518186,0.8637,-0.0036,0.0103,0.5039,0.0153,-0.0474,0.2843,0
9518520,0.8635,-0.0036,0.0103,0.5042,0.0141,-0.0411,0.3218,0
9518686,0.8634,-0.0036,0.0103,0.5044,0.0199,-0.0497,0.2987,0
9518853,0.8633,-0.0036,0.0103,0.5046,0.0238,-0.0460,0.2947,0
9519186,0.8631,-0.0036,0.0103,0.5049,0.0125,-0.0540,0.2863,0
9519353,0.8630,-0.0036,0.0103,0.5050,0.0119,-0.0313,0.2955,0
9519520,0.8629,-0.0036,0.0103,0.5052,0.0229,-0.0512,0.3054,0
9519686,0.8628,-0.0036,0.0103,0.5053,0.0292,-0.0527,0.2877,0
9519853,0.8628,-0.0036,0.0103,0.5055,0.0241,-0.0381,0.2995,0
9520020,0.8627,-0.0036,0.0103,0.5056,0.0104,-0.0514,0.2894,0
9520186,0.8626,-0.0036,0.0103,0.5057,0.0213,-0.0500,0.3135,0
9520353,0.8625,-0.0036,0.0103,0.5059,0.0153,-0.0484,0.3111,0
9520520,0.8624,-0.0036,0.0103,0.5060,0.0122,-0.0544,0.2906,0
9520686,0.8624,-0.0036,0.0103,0.5062,0.0081,-0.0524,0.2908,0
9520853,0.8623,-0.0036,0.0103,0.5063,0.0203,-0.0372,0.3071,0
9521020,0.8622,-0.0036,0.0103,0.5064,0.0286,-0.0541,0.2988,0
9521186,0.8621,-0.0036,0.0103,0.5066,0.0143,-0.0508,0.3091,0
9521353,0.8620,-0.0036,0.0103,0.5067,0.0116,-0.0637,0.3106,0
9521520,0.8620,-0.0036,0.0103,0.5069,0.0172,-0.0508,0.2924,0
9521686,0.8619,-0.0036,0.0103,0.5070,0.0121,-0.0517,0.3216,0
9521853,0.8618,-0.0036,0.0103,0.5072,0.0182,-0.0533,0.3182,0
9522020,0.8617,-0.0036,0.0103,0.5073,0.0267,-0.0326,0.2946,0
9522186,0.8616,-0.0036,0.0102,0.5074,0.0215,-0.0468,0.3107,0
9522353,0.8615,-0.0036,0.0102,0.5076,0.0064,-0.0515,0.3102,0
9522520,0.8614,-0.0036,0.0102,0.5078,0.0094,-0.0492,0.3013,0
9522686,0.8613,-0.0036,0.0102,0.5079,0.0074,-0.0398,0.2895,0
9522853,0.8613,-0.0036,0.0102,0.5080,0.0144,-0.0395,0.3054,0
9523020,0.8612,-0.0036,0.0102,0.5082,0.0151,-0.0480,0.2829,0
9523353,0.8610,-0.0036,0.0102,0.5085,0.0153,-0.0486,0.3295,0
9523520,0.8609,-0.0036,0.0102,0.5087,0.0242,-0.0558,0.2958,0
9523686,0.8608,-0.0036,0.0102,0.5088,0.0117,-0.0522,0.3001,0
9523853,0.8607,-0.0037,0.0102,0.5090,0.0095,-0.0619,0.3135,0
9524020,0.8606,-0.0037,0.0102,0.5091,0.0164,-0.0424,0.3136,0
9524186,0.8605,-0.0037,0.0102,0.5093,0.0100,-0.0591,0.2999,0
9524353,0.8604,-0.0037,0.0102,0.5094,0.0039,-0.0524,0.3024,0
9524520,0.8603,-0.0037,0.0102,0.5096,0.0232,-0.0491,0.3054,0
9524686,0.8602,-0.0037,0.0102,0.5098,0.0186,-0.0420,0.3236,0
9524853,0.8601,-0.0037,0.0102,0.5100,0.0237,-0.0392,0.2864,0
9525020,0.8600,-0.0037,0.0102,0.5102,0.0076,-0.0428,0.2814,0
9525186,0.8599,-0.0037,0.0102,0.5103,0.0095,-0.0394,0.3269,0
9525353,0.8598,-0.0037,0.0102,0.5105,0.0181,-0.0356,0.3030,0
9525520,0.8597,-0.0037,0.0102,0.5106,0.0118,-0.0593,0.2883,0
9525686,0.8597,-0.0037,0.0102,0.5108,0.0112,-0.0530,0.2983,0
9525853,0.8596,-0.0037,0.0102,0.5109,0.0031,-0.0515,0.2858,0
9526020,0.8595,-0.0037,0.0102,0.5111,0.0052,-0.0425,0.3352,0
9526186,0.8594,-0.0037,0.0102,0.5112,0.0058,-0.0487,0.2811,0
9526353,0.8593,-0.0037,0.0102,0.5114,0.0163,-0.0554,0.3044,0
9526520,0.8592,-0.0037,0.0102,0.5115,0.0172,-0.0564,0.3031,0
9526686,0.8591,-0.0037,0.0102,0.5117,0.0186,-0.0442,0.2938,0
9526853,0.8590,-0.0037,0.0102,0.5118,0.0214,-0.0527,0.2979,0
9527020,0.8589,-0.0037,0.0102,0.5120,0.0101,-0.0512,0.3151,0
9527186,0.8589,-0.0037,0.0102,0.5121,0.0088,-0.0503,0.2934,0
9527853,0.8585,-0.0037,0.0102,0.5127,0.0217,-0.0612,0.2995,0
9528020,0.8584,-0.0037,0.0102,0.5128,0.0104,-0.0482,0.3087,0
9528186,0.8583,-0.0037,0.0102,0.5130,0.0069,-0.0391,0.2886,0
9528353,0.8582,-0.0037,0.0102,0.5132,0.0285,-0.0452,0.2951,0
9528520,0.8581,-0.0037,0.0102,0.5133,0.0102,-0.0559,0.3046,0
9528686,0.8581,-0.0037,0.0102,0.5135,0.0136,-0.0470,0.3054,0
9529020,0.8579,-0.0037,0.0102,0.5138,0.0106,-0.0624,0.3227,0
9529187,0.8578,-0.0037,0.0102,0.5139,0.0109,-0.0509,0.2965,0
9529353,0.8577,-0.0037,0.0102,0.5140,0.0158,-0.0392,0.2923,0
9529520,0.8576,-0.0037,0.0102,0.5142,0.0147,-0.0512,0.3062,0
9529687,0.8575,-0.0037,0.0102,0.5143,0.0095,-0.0574,0.2955,0
9529853,0.8574,-0.0037,0.0102,0.5145,-0.0024,-0.0520,0.2957,0
9530020,0.8573,-0.0037,0.0102,0.5147,0.0119,-0.0315,0.3061,0
9530187,0.8572,-0.0038,0.0102,0.5148,0.0220,-0.0500,0.2859,0
9530353,0.8571,-0.0038,0.0102,0.5150,0.0246,-0.0518,0.3063,0
9530520,0.8571,-0.0038,0.0102,0.5151,0.0172,-0.0463,0.3070,0
9530687,0.8570,-0.0038,0.0102,0.5153,0.0104,-0.0607,0.3010,0
9530853,0.8569,-0.0038,0.0102,0.5154,0.0028,-0.0446,0.3021,0
9531187,0.8567,-0.0038,0.0102,0.5157,0.0149,-0.0527,0.2913,0
9531353,0.8566,-0.0038,0.0102,0.5159,0.0179,-0.0523,0.3185,0
9531520,0.8565,-0.0038,0.0102,0.5160,0.0146,-0.0618,0.3105,0
9531687,0.8564,-0.0038,0.0102,0.5162,0.0080,-0.0485,0.3011,0
9531853,0.8563,-0.0038,0.0102,0.5163,0.0204,-0.0406,0.3057,0
9532020,0.8562,-0.0038,0.0102,0.5165,0.0118,-0.0485,0.3004,0
9532187,0.8561,-0.0038,0.0102,0.5167,0.0249,-0.0554,0.2942,0
9532353,0.8560,-0.0038,0.0102,0.5168,0.0157,-0.0557,0.3054,0
9532520,0.8559,-0.0038,0.0102,0.5170,0.0190,-0.0382,0.3162,0
9532687,0.8558,-0.0038,0.0102,0.5172,0.0036,-0.0664,0.3091,0
9532853,0.8557,-0.0038,0.0102,0.5173,0.0158,-0.0554,0.3056,0
9533020,0.8556,-0.0038,0.0102,0.5175,0.0059,-0.0535,0.3109,0
9533187,0.8556,-0.0038,0.0102,0.5176,0.0080,-0.0396,0.3096,0
9533353,0.8555,-0.0038,0.0102,0.5177,0.0159,-0.0387,0.3199,0
9533520,0.8554,-0.0038,0.0102,0.5179,0.0141,-0.0405,0.2982,0
9533687,0.8553,-0.0038,0.0102,0.5180,0.0255,-0.0353,0.2902,0
9533853,0.8552,-0.0038,0.0102,0.5182,0.0078,-0.0493,0.2989,0
9534020,0.8551,-0.0038,0.0102,0.5184,0.0113,-0.0481,0.3170,0
9534187,0.8550,-0.0038,0.0102,0.5185,0.0187,-0.0493,0.3192,0
9534353,0.8549,-0.0039,0.0102,0.5187,0.0154,-0.0445,0.3057,0
9534520,0.8548,-0.0038,0.0102,0.5188,0.0295,-0.0496,0.2988,0
9534687,0.8547,-0.0039,0.0102,0.5190,0.0362,-0.0500,0.3097,0
9534853,0.8546,-0.0039,0.0102,0.5191,0.0043,-0.0558,0.3054,0
9535020,0.8545,-0.0038,0.0102,0.5193,0.0077,-0.0467,0.2881,0
9535187,0.8544,-0.0039,0.0102,0.5194,0.0200,-0.0546,0.2978,0
9535353,0.8543,-0.0039,0.0102,0.5196,0.0017,-0.0361,0.3190,0
9535520,0.8542,-0.0039,0.0102,0.5198,0.0249,-0.0385,0.3028,0
9535687,0.8542,-0.0038,0.0102,0.5199,0.0023,-0.0493,0.2901,0
9535853,0.8541,-0.0038,0.0102,0.5200,0.0102,-0.0565,0.2933,0
9536020,0.8540,-0.0038,0.0102,0.5202,0.0090,-0.0479,0.2904,0
9536187,0.8539,-0.0039,0.0102,0.5203,0.0195,-0.0492,0.2972,0
9536353,0.8538,-0.0039,0.0102,0.5205,0.0195,-0.0446,0.2968,0
9536520,0.8537,-0.0039,0.0102,0.5207,0.0296,-0.0422,0.2902,0
9536853,0.8535,-0.0039,0.0102,0.5210,0.0080,-0.0459,0.2911,0
9537020,0.8534,-0.0039,0.0102,0.5211,0.0139,-0.0600,0.2874,0
9537187,0.8533,-0.0039,0.0102,0.5213,0.0117,-0.0442,0.2921,0
9537353,0.8532,-0.0039,0.0102,0.5214,0.0079,-0.0535,0.2841,0
9537520,0.8531,-0.0039,0.0102,0.5216,0.0012,-0.0541,0.2986,0
9537687,0.8530,-0.0039,0.0102,0.5217,0.0159,-0.0512,0.2958,0
9537853,0.8530,-0.0039,0.0102,0.5219,0.0144,-0.0549,0.3093,0
9538020,0.8529,-0.0039,0.0102,0.5220,0.0209,-0.0529,0.3015,0
9538187,0.8528,-0.0039,0.0102,0.5222,0.0113,-0.0309,0.2959,0
9538353,0.8527,-0.0039,0.0102,0.5223,0.0153,-0.0533,0.2982,0
9538520,0.8526,-0.0039,0.0102,0.5225,0.0232,-0.0474,0.3107,0
9538687,0.8525,-0.0039,0.0102,0.5226,0.0052,-0.0305,0.2929,0
9538853,0.8524,-0.0039,0.0102,0.5228,0.0179,-0.0377,0.2952,0
9539020,0.8523,-0.0039,0.0101,0.5229,0.0239,-0.0524,0.2895,0
9539187,0.8522,-0.0039,0.0101,0.5230,0.0100,-0.0392,0.3003,0
9539853,0.8518,-0.0039,0.0101,0.5237,0.0179,-0.0411,0.2954,0
9540020,0.8518,-0.0039,0.0101,0.5238,0.0142,-0.0364,0.3296,0
9540187,0.8517,-0.0039,0.0102,0.5240,0.0211,-0.0292,0.3174,0
9540353,0.8516,-0.0040,0.0101,0.5241,0.0067,-0.0476,0.3149,0
9540520,0.8515,-0.0040,0.0102,0.5243,0.0045,-0.0504,0.3050,0
9540687,0.8514,-0.0040,0.0101,0.5244,0.0042,-0.0378,0.3029,0
9541020,0.8512,-0.0040,0.0101,0.5247,0.0119,-0.0556,0.3164,0
