Coordinates
nRows=620
nColumns=12
endheader
Quat_W_x	Quat_X_x	Quat_Y_x	Quat_Z_x	Quat_W_y	Quat_X_y	Quat_Y_y	Quat_Z_y	Quat_W	Quat_X	Quat_Y	Quat_Z
0.101772696	0.48455435	-0.3163373	0.8091854	0.8654174	0.10022738	-0.489124	0.042032406	0.82607615	0.49430037	0.15211952	0.22388609
0.101621866	0.4840452	-0.3151309	0.8099792	0.8652184	0.10033815	-0.4894178	0.04244664	0.82703686	0.4924605	0.15196234	0.2244999
0.1007746	0.4838984	-0.31267264	0.81112474	0.86519015	0.10069564	-0.48932236	0.043268975	0.8270155	0.49219853	0.1518815	0.22520676
0.09961672	0.483975	-0.30980328	0.8123223	0.8652502	0.10087418	-0.48912495	0.043878935	0.8273877	0.4912914	0.15202947	0.22572021
0.09859778	0.4843107	-0.3074322	0.8131467	0.8652641	0.1011143	-0.48899817	0.044461634	0.8271763	0.49141338	0.15223022	0.2260943
0.097883046	0.48452324	-0.30615768	0.81358725	0.8655017	0.10107287	-0.4885625	0.044719554	0.8274927	0.49072286	0.15257032	0.2262064
0.09770784	0.48444128	-0.3058469	0.81377405	0.8656918	0.10139727	-0.48814273	0.044888422	0.82718617	0.49109936	0.15291272	0.22627935
0.09788777	0.4844221	-0.3060944	0.8136707	0.86603385	0.10139886	-0.48754838	0.044748712	0.82728046	0.4908965	0.15312219	0.22623326
0.098179825	0.48437324	-0.3060361	0.8136866	0.8663109	0.10134197	-0.48710114	0.04438134	0.8270739	0.4912205	0.15317248	0.22625138
0.09844669	0.48409936	-0.30545005	0.8140375	0.8667731	0.10109739	-0.4863844	0.043770473	0.8274012	0.49064496	0.1531478	0.22632015
0.09870134	0.48401335	-0.3051793	0.8141592	0.8672767	0.10123569	-0.48548517	0.043456614	0.82762086	0.49032465	0.15293926	0.22635204
0.098759085	0.48395637	-0.3046101	0.81439936	0.8678196	0.10105725	-0.48459595	0.04295771	0.82793957	0.48979664	0.15287355	0.22637379
0.09864362	0.4838919	-0.3037876	0.8147587	0.8682595	0.10112229	-0.48382604	0.042594202	0.8280573	0.4896585	0.15269187	0.22636491
0.09846596	0.48408538	-0.3031144	0.81491596	0.86863106	0.101014204	-0.48322323	0.04211464	0.828284	0.48929656	0.1527003	0.22631212
0.0982702	0.48414743	-0.30215564	0.8152588	0.8690619	0.1009422	-0.48248544	0.04185558	0.8286518	0.4886504	0.15255758	0.22645831
0.097924024	0.4841955	-0.30087733	0.8157446	0.8694038	0.100905545	-0.4818811	0.041806813	0.8290054	0.48801777	0.15251951	0.22655387
0.09765268	0.484292	-0.29969606	0.8161545	0.869762	0.10069995	-0.4812795	0.041781746	0.829128	0.48777857	0.15240228	0.22669926
0.09755016	0.48442796	-0.29883197	0.81640285	0.87001264	0.10061115	-0.48084933	0.04173123	0.82911783	0.4877323	0.15247105	0.22678976
0.097572245	0.484434	-0.29834446	0.8165749	0.8703755	0.10036938	-0.48026118	0.041519217	0.82911915	0.4876804	0.15248083	0.22688992
0.097861834	0.48426637	-0.29840067	0.81661904	0.87040067	0.10071178	-0.48011953	0.04179689	0.8290213	0.48780885	0.15265402	0.22685555
0.09806174	0.48429224	-0.29865232	0.8164879	0.8703354	0.10096116	-0.48016655	0.04201594	0.8290337	0.4877835	0.15270892	0.22682673
0.09825926	0.4843395	-0.2986504	0.8164368	0.8701404	0.101535775	-0.480377	0.042263813	0.82913285	0.48763034	0.1527442	0.22676994
0.09866214	0.48440117	-0.29856423	0.81638306	0.8700232	0.10191468	-0.48047957	0.04259845	0.8291514	0.48759037	0.15273887	0.22679155
0.09887419	0.4844903	-0.2982115	0.8164333	0.86991	0.10208167	-0.48062316	0.042888936	0.8293188	0.48723897	0.1527023	0.22695963
0.098720156	0.4843975	-0.2978659	0.81663334	0.8695891	0.10269212	-0.48102307	0.04345469	0.8295946	0.4866824	0.15264256	0.22718629
0.098412976	0.4843074	-0.29772776	0.81677425	0.869282	0.10341455	-0.48137206	0.044016242	0.82991403	0.48600435	0.15264249	0.22747107
0.09818212	0.48433748	-0.2972352	0.81696355	0.8691704	0.10395007	-0.48141974	0.044430956	0.83022493	0.48535812	0.1526478	0.22771229
0.09806578	0.48448756	-0.29643813	0.8171781	0.86906964	0.10456102	-0.48143503	0.0448039	0.83030677	0.4850983	0.15272807	0.2279136
0.098008044	0.48447824	-0.29569983	0.8174581	0.86896044	0.10505878	-0.48150036	0.045053855	0.83050257	0.48469254	0.15274362	0.22805363
0.097904295	0.48452395	-0.29519597	0.8176254	0.8687986	0.105725	-0.4816063	0.045481734	0.8305131	0.48459223	0.15283787	0.2281647
0.09783217	0.48457724	-0.2950599	0.81765133	0.8686607	0.10631556	-0.48168623	0.04589265	0.8306092	0.4843623	0.15286309	0.22828616
0.097907215	0.48458308	-0.29497904	0.81766826	0.86860996	0.10645374	-0.48171264	0.046249513	0.8305104	0.48445433	0.15301484	0.22834858
0.09788381	0.48455802	-0.2945167	0.81785256	0.86850995	0.10653794	-0.48183677	0.046640262	0.8305512	0.48431614	0.15311986	0.22842312
0.0978628	0.48446032	-0.2941557	0.818043	0.8682535	0.107037656	-0.48213214	0.047217883	0.83059925	0.48414496	0.15324217	0.22852941
0.097767696	0.48445234	-0.29411224	0.81807446	0.86800265	0.10750451	-0.4824322	0.04770018	0.8306763	0.4839385	0.15327606	0.22866373
0.09767674	0.48438603	-0.29400706	0.8181625	0.8677838	0.108164385	-0.4826079	0.048409306	0.83083314	0.48362786	0.15323834	0.22877684
0.097510375	0.48420635	-0.29374933	0.81838137	0.86765283	0.10854999	-0.4827078	0.04889723	0.8310872	0.48313823	0.15319826	0.22891465
0.09745172	0.48403746	-0.2935463	0.8185611	0.8676155	0.10890274	-0.48264682	0.049371675	0.83122236	0.48285472	0.15315671	0.22905006
0.097362556	0.48401752	-0.2933498	0.81865376	0.86757916	0.10916695	-0.48260608	0.049823873	0.8313729	0.48257855	0.15310395	0.22912112
0.09721119	0.48409584	-0.2931023	0.8187141	0.8675523	0.10948855	-0.4825424	0.05020129	0.8315249	0.48229003	0.15303954	0.22921975
0.09717204	0.4841466	-0.29298994	0.818729	0.8674552	0.110027455	-0.4825474	0.05065053	0.8317601	0.48188406	0.15299639	0.22924864
0.0971546	0.4840961	-0.29280022	0.81882876	0.8673545	0.110406905	-0.48259172	0.05112473	0.83194983	0.4815253	0.15292823	0.22935995
0.09709237	0.48390913	-0.29276577	0.81895894	0.8672	0.11075999	-0.48273897	0.051589385	0.83215284	0.48114824	0.15286487	0.22945751
0.097113065	0.48376253	-0.29318073	0.8188949	0.8670932	0.11100109	-0.48282522	0.052054957	0.8323285	0.48079255	0.15283346	0.22958668
0.09722043	0.48367444	-0.2934584	0.81883454	0.8669859	0.11141847	-0.48284394	0.052774988	0.8324677	0.4804782	0.15283044	0.22974189
0.09722761	0.48370892	-0.29349613	0.81879973	0.8668989	0.111802906	-0.48284876	0.05334459	0.8326525	0.48012742	0.1527937	0.22982992
0.097124524	0.48381978	-0.29337668	0.81878924	0.86682725	0.11211627	-0.4828607	0.053740792	0.832967	0.4795825	0.15268295	0.22990155
0.096942	0.4838076	-0.29302093	0.8189455	0.8667323	0.11255609	-0.48287284	0.05424097	0.8331328	0.47927597	0.15264003	0.22996876
0.0966431	0.48375466	-0.2925199	0.8191912	0.86672413	0.11279293	-0.48279557	0.054567754	0.8334367	0.4787124	0.15250938	0.23012815
0.096333876	0.4837324	-0.29206398	0.8194035	0.86672133	0.11308325	-0.48268488	0.054990754	0.8338981	0.47787157	0.15227899	0.23035619
0.096320786	0.48365763	-0.2918813	0.8195141	0.8667539	0.11319867	-0.4825579	0.055351254	0.83450055	0.4767622	0.15195405	0.23068771
0.09644852	0.48340955	-0.29180983	0.81967103	0.8668429	0.11324547	-0.4823522	0.05565452	0.83512187	0.47558808	0.15161502	0.23108572
0.09650733	0.48335025	-0.29184628	0.8196861	0.86688906	0.11348154	-0.48217678	0.05597207	0.83577925	0.4743751	0.1512756	0.23142494
0.09643863	0.48345208	-0.29181996	0.81964356	0.86691236	0.113709606	-0.48205486	0.056198716	0.8361588	0.4736985	0.151028	0.23160101
0.0963285	0.4836513	-0.29166257	0.8195949	0.867	0.11406146	-0.48176444	0.05662304	0.83646476	0.47318974	0.15073034	0.23172937
0.09625689	0.48377445	-0.29157114	0.8195632	0.867081	0.114349954	-0.48149344	0.057101406	0.8367362	0.47274286	0.15046912	0.23183195
0.09618123	0.48376065	-0.29139784	0.81964177	0.8670328	0.11457023	-0.4814702	0.057584293	0.83683926	0.47262317	0.15029843	0.23181443
0.09587953	0.48375633	-0.291156	0.81976575	0.8669417	0.11470011	-0.48155853	0.05795987	0.8368298	0.47267258	0.15021592	0.23180139
0.09569649	0.48373514	-0.29112738	0.81980985	0.8668444	0.1148754	-0.48163417	0.05843874	0.8367044	0.47291726	0.15022928	0.23174657
0.09573098	0.48359466	-0.2912113	0.81985885	0.86672395	0.115063295	-0.48175102	0.058888163	0.83662766	0.47308478	0.15020998	0.2316943
0.09586486	0.48338372	-0.29142267	0.81989235	0.86666554	0.1151841	-0.48177832	0.05928751	0.83657223	0.47320467	0.15021372	0.23164675
0.09602814	0.48341858	-0.29162693	0.8197801	0.8666289	0.1154743	-0.48173353	0.05962377	0.83626926	0.47370115	0.15034455	0.23164114
0.09608781	0.4834806	-0.29159868	0.8197467	0.8667408	0.11556314	-0.48148367	0.059842348	0.8360452	0.47401085	0.15058821	0.23165804
0.09612167	0.48347616	-0.29169047	0.8197126	0.8668296	0.11577391	-0.48123398	0.060154855	0.83613986	0.4738264	0.15057494	0.23170248
0.09601855	0.48351255	-0.29170483	0.81969815	0.8669207	0.11594567	-0.48099414	0.06042926	0.83616006	0.4738416	0.15058973	0.2315891
				0.8669086	0.11645165	-0.48078978	0.06125378				
				0.8670591	0.11633329	-0.48052305	0.06143793				
				0.8673495	0.115812555	-0.48012832	0.06141145				
				0.8674505	0.1158002	-0.47991785	0.061652325				
				0.8675105	0.11593912	-0.47972184	0.062070876				
				0.86760855	0.1159381	-0.479522	0.06224618				
